Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1000198,0000056A,FALSE,Rx,0,8,DB,10,0C,FF,18,0,0,20
1000199,366,FALSE,Rx,0,8,52,2,0,0,0,0,80,D0
1000200,520,FALSE,Rx,0,8,61,43,1,AB,38,AB,89,2
1000201,280,FALSE,Rx,0,8,40,0B,0,0,11,0,0C,11
1000202,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1000203,488,FALSE,Rx,0,8,DE,11,11,7F,FE,0,FF,A0
1000204,000000AE,FALSE,Rx,0,8,50,51,0,0,0,0,1,0
1000205,000001A0,FALSE,Rx,0,8,0,43,0,0,FE,FE,0,95
1000206,000001AC,FALSE,Rx,0,8,CC,2,10,0,69,25,0,92
1000207,5.00E+08,FALSE,Rx,0,8,0,0,FF,FF,0,0C,0,0
1000208,000002A0,FALSE,Rx,0,8,0,0,0,6D,0,0,50,3D
1000209,000003A0,FALSE,Rx,0,8,CD,2,0,0,0,0,0,CF
1000210,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1000211,000000C2,FALSE,Rx,0,8,0,80,0,0,80,10,A3,6F
1000212,000000D0,FALSE,Rx,0,6,B5,74,0,30,1,F0,0,0
1000213,000003D0,FALSE,Rx,0,6,0,81,0,0,0,79,0,0
1000214,000004A8,FALSE,Rx,0,8,0,40,7,80,0,20,20,C7
1000215,000005F7,FALSE,Rx,0,4,0,0,0,0,0,0,0,0
1000216,000005A0,FALSE,Rx,0,8,2B,1,0,2F,0,0,50,2B
1000217,000005B7,FALSE,Rx,0,8,D0,D0,0,0,0,0,0,0
1000218,0000059D,FALSE,Rx,0,8,0,AA,ED,0,0,0,0,0
1000219,368,FALSE,Rx,0,8,F4,5,8,FE,7,FE,FE,0
1000220,320,FALSE,Rx,0,8,22,30,0,1,0,0,0,AF
1000221,000005C0,FALSE,Rx,0,8,6,0,0,A6,21,0,8,89
1000222,280,FALSE,Rx,0,8,40,0B,0,0,11,0,0C,11
1000223,284,FALSE,Rx,0,6,4,4,0,0,0,0,0,0
1000224,288,FALSE,Rx,0,8,4E,BB,0,0,0,7B,A0,6
1000225,50,FALSE,Rx,0,4,0,5,8,0D,0,0,0,0
1000226,000000AE,FALSE,Rx,0,8,60,61,0,0,0,0,1,0
1000227,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1000228,000001A0,FALSE,Rx,0,8,0,43,0,0,FE,FE,0,96
1000229,000003D4,FALSE,Rx,0,8,85,85,0,0,8,0,0,0
1000230,000002A0,FALSE,Rx,0,8,0,0,0,6D,0,0,60,0D
1000231,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,4,0
1000232,480,FALSE,Rx,0,8,70,20,96,8B,19,88,0,DC
1000233,000000C2,FALSE,Rx,0,8,0,80,0,0,80,20,CC,5F
1000234,000000D0,FALSE,Rx,0,6,44,85,0,30,1,F0,0,0
1000235,488,FALSE,Rx,0,8,CE,11,11,7F,FE,0,FF,B0
1000236,0000048A,FALSE,Rx,0,8,42,0,0,2,0,0,0,40
1000237,497,FALSE,Rx,0,8,0,0,0,0,74,46,0,98
1000238,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1000239,0000044C,FALSE,Rx,0,8,CF,FE,FF,91,58,2,5,0
1000240,540,FALSE,Rx,0,8,0,0,FF,0,FF,0,2,0
1000241,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,1
1000242,000005D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1000243,722,FALSE,Rx,0,7,1,3,5,1,4,0,0,0
1000244,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,0C,0
1000245,280,FALSE,Rx,0,8,40,0B,0,0,11,0,0C,11
1000246,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1000247,50,FALSE,Rx,0,4,0,5,18,1D,0,0,0,0
1000248,000000AE,FALSE,Rx,0,8,70,71,0,0,0,0,1,0
1000249,488,FALSE,Rx,0,8,BE,11,11,7F,FE,0,FF,C0
1000250,000001A0,FALSE,Rx,0,8,0,43,0,0,FE,FE,0,97
