Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1000127,540,FALSE,Rx,0,8,10,0,FF,0,FF,0,2,0
1000128,000005C0,FALSE,Rx,0,8,7,0,0,A6,21,0,88,8
1000129,000000D0,FALSE,Rx,0,6,60,90,0,30,0,C0,0,0
1000130,000003D0,FALSE,Rx,0,6,0,81,0,10,0,54,0,0
1000131,390,FALSE,Rx,0,8,3,0,50,0,40,20,0,0
1000132,000003D2,FALSE,Rx,0,7,73,41,33,0,1,0,0,0
1000133,280,FALSE,Rx,0,8,40,0,0,0,0B,0,19,67
1000134,284,FALSE,Rx,0,6,3,3,0,0,0,0,0,0
1000135,288,FALSE,Rx,0,8,36,4F,0,0,0,8C,A0,0B
1000136,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000137,392,FALSE,Rx,0,8,8,40,3,1,0,0,0,0
1000138,480,FALSE,Rx,0,8,19,20,0,0,19,88,10,B8
1000139,393,FALSE,Rx,0,8,92,0,0,0,0,0,0,0
1000140,488,FALSE,Rx,0,8,86,67,0,80,FE,0,FF,60
1000141,0000048A,FALSE,Rx,0,8,32,0,0,2,0,0,0,30
1000142,570,FALSE,Rx,0,5,C7,A0,90,0,81,0,0,0
1000143,588,FALSE,Rx,0,8,E8,0,80,0,0,0,0,1
1000144,0000058C,FALSE,Rx,0,8,90,E0,0,0,0,0,0,0
1000145,000005D0,FALSE,Rx,0,8,C0,4,61,8F,39,59,C0,0
1000146,368,FALSE,Rx,0,8,F7,6,8,FE,7,FE,FE,0
1000147,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,14,0
1000148,540,FALSE,Rx,0,8,20,0,FF,0,FF,0,2,0
1000149,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1000150,720,FALSE,Rx,0,7,1,3,0D,0,4,0,0,0
1000151,320,FALSE,Rx,0,8,22,20,0,1,0,9,0,B9
1000152,000000D0,FALSE,Rx,0,6,50,A0,0,30,0,C0,0,0
1000153,397,FALSE,Rx,0,8,0A,0A,0,0,0,0,0,0
1000154,000005DC,FALSE,Rx,0,8,77,14,72,7F,1D,0,80,4D
1000155,280,FALSE,Rx,0,8,40,0,0,0,0B,0,19,67
1000156,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000157,488,FALSE,Rx,0,8,96,67,0,80,FE,0,FF,70
1000158,0000044C,FALSE,Rx,0,8,0B,FE,FF,45,58,2,5,10
1000159,50,FALSE,Rx,0,4,0,AD,78,D5,0,0,0,0
1000160,0000056A,FALSE,Rx,0,8,CF,10,8,FF,18,0,0,30
1000161,366,FALSE,Rx,0,8,53,3,0,0,0,0,80,D0
1000162,0000059D,FALSE,Rx,0,8,0,AA,ED,0,0,0,0,0
1000163,000003D4,FALSE,Rx,0,8,AA,86,2C,0,8,0,0,0
1000164,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,1C,0
1000165,540,FALSE,Rx,0,8,30,0,FF,0,FF,0,2,0
1000166,000005C0,FALSE,Rx,0,8,8,0,0,A6,21,0,88,7
1000167,000000D0,FALSE,Rx,0,6,40,B0,0,30,0,C0,0,0
1000168,000003D0,FALSE,Rx,0,6,0,81,0,10,0,54,0,0
1000169,280,FALSE,Rx,0,8,40,0,0,0,0B,5D,19,1F
1000170,284,FALSE,Rx,0,6,4,4,0,0,0,0,0,0
1000171,288,FALSE,Rx,0,8,4E,4F,0,0,0,8C,A0,0B
1000172,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000173,000002B7,FALSE,Rx,0,8,33,3,0,0,0,0,30,0
1000174,480,FALSE,Rx,0,8,70,20,0,0,19,88,10,D1
1000175,488,FALSE,Rx,0,8,0C,1F,0,80,EC,0,FF,80
1000176,0000048A,FALSE,Rx,0,8,42,0,0,2,0,0,0,40
1000177,588,FALSE,Rx,0,8,E8,0,80,0,0,0,0,1
1000178,368,FALSE,Rx,0,8,F6,7,8,FE,7,FE,FE,0
1000179,0000038A,FALSE,Rx,0,4,F8,80,58,20,0,0,0,0
1000180,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,24,0
1000181,540,FALSE,Rx,0,8,40,0,FF,0,FF,0,2,0
1000182,000003D4,FALSE,Rx,0,8,86,87,1,0,8,0,0,0
1000183,320,FALSE,Rx,0,8,22,20,0,1,0,0A,0,B9
1000184,000000D0,FALSE,Rx,0,6,30,C0,0,30,0,C0,0,0
1000185,000005F3,FALSE,Rx,0,8,0,0,C0,1,0,0,0,0
1000186,280,FALSE,Rx,0,8,40,0,0,0,0B,5D,19,1F
1000187,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000188,488,FALSE,Rx,0,8,1C,1F,0,80,EC,0,FF,90
1000189,0000044C,FALSE,Rx,0,8,3B,FE,FF,45,58,2,5,20
1000190,50,FALSE,Rx,0,4,0,AD,88,25,0,0,0,0
1000191,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,2C,0
1000192,540,FALSE,Rx,0,8,50,0,FF,0,FF,0,2,0
1000193,497,FALSE,Rx,0,8,0,0,0,0,74,46,0,98
1000194,000005C0,FALSE,Rx,0,8,9,0,0,A6,21,0,88,6
1000195,678,FALSE,Rx,0,4,40,0,1,5,0,0,0,0
1000196,000000D0,FALSE,Rx,0,6,20,D0,0,30,0,C0,0,0
1000197,000003D0,FALSE,Rx,0,6,0,81,0,10,0,54,0,0
1000198,280,FALSE,Rx,0,8,40,0,0,0,0B,0,19,1F
1000199,284,FALSE,Rx,0,6,5,5,0,0,0,0,0,0
1000200,288,FALSE,Rx,0,8,4E,4F,0,0,0,8C,A0,0B
1000201,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000202,480,FALSE,Rx,0,8,70,20,0,0,19,88,10,D1
1000203,488,FALSE,Rx,0,8,BC,1F,0,80,7C,0,FF,A0
1000204,0000048A,FALSE,Rx,0,8,52,0,0,2,0,0,0,50
1000205,588,FALSE,Rx,0,8,E8,0,80,0,0,0,0,1
1000206,368,FALSE,Rx,0,8,F9,8,8,FE,7,FE,FE,0
1000207,390,FALSE,Rx,0,8,3,0,50,0,40,0,0,0
1000208,000006DA,FALSE,Rx,0,8,2,82,3,1,0A,0,4,1
1000209,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,34,0
1000210,540,FALSE,Rx,0,8,60,0,FF,0,FF,0,2,0
1000211,000003D4,FALSE,Rx,0,8,89,88,1,0,8,0,0,0
1000212,320,FALSE,Rx,0,8,22,20,0,1,0,0B,0,B9
1000213,000000C2,FALSE,Rx,0,8,0,0,0,0,0,12,E9,ED
1000214,000000D0,FALSE,Rx,0,6,10,E0,0,30,0,C0,0,0
1000215,000003B2,FALSE,Rx,0,8,0,80,7,0,0,0,0,0
1000216,280,FALSE,Rx,0,8,40,0,0,0,0B,0,19,1F
1000217,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000218,000003D2,FALSE,Rx,0,7,70,42,33,0,1,0,0,0
1000219,488,FALSE,Rx,0,8,AC,1F,0,80,7C,0,FF,B0
1000220,0000044C,FALSE,Rx,0,8,2B,FE,FF,45,58,2,5,30
1000221,50,FALSE,Rx,0,4,0,AD,98,35,0,0,0,0
1000222,676,FALSE,Rx,0,2,12,81,0,0,0,0,0,0
1000223,5.00E+00,FALSE,Rx,0,8,20,0,14,0,0,0,5,FB
1000224,0000056A,FALSE,Rx,0,8,BF,10,8,FF,18,0,0,40
1000225,5.00E+08,FALSE,Rx,0,8,0,0,FF,FF,0,0C,0,0
1000226,366,FALSE,Rx,0,8,54,4,0,0,0,0,80,D0
1000227,0000038A,FALSE,Rx,0,4,C8,80,68,20,0,0,0,0
